time,logger,level,message,exception
2012-05-31 13:50:32.6911,Raven.Database.Server.HttpServer,Debug,Request # 755: POST    -   290 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:50:32.7151,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:50:32.7071,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:32.7091,Raven.Database.Server.HttpServer,Debug,Request # 757: POST    -   307 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:50:32.7151,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:32.7071,Raven.Database.Server.HttpServer,Debug,Request # 756: POST    -    57 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:50:32.7151,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:32.7441,Raven.Database.Server.HttpServer,Warn,Error on request,"Raven.Abstractions.Exceptions.ConcurrencyException: PUT attempted on document 'agent/DEVPC12' using a non current etag
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.EnsureDocumentEtagMatch(String key, Nullable`1 etag, String method) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Util.cs:line 44
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.AddDocument(String key, Nullable`1 etag, RavenJObject data, RavenJObject metadata) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Documents.cs:line 283
   at Raven.Database.DocumentDatabase.<>c__DisplayClass37.<Put>b__30(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 473
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 330
   at Raven.Database.DocumentDatabase.Put(String key, Nullable`1 etag, RavenJObject document, RavenJObject metadata, TransactionInformation transactionInformation) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 461
   at Raven.Database.Extensions.CommandExtensions.Execute(ICommandData self, DocumentDatabase database) in c:\Builds\RavenDB-Stable\Raven.Database\Extensions\CommandExtensions.cs:line 25
   at Raven.Database.DocumentDatabase.<>c__DisplayClassca.<Batch>b__c6(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1178
   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 376
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 337
   at Raven.Database.DocumentDatabase.Batch(IEnumerable`1 commands) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1208
   at Raven.Database.Server.Responders.DocumentBatch.Batch(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 94
   at Raven.Database.Server.Responders.DocumentBatch.Respond(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 38
   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 548
   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 315"
2012-05-31 13:50:32.7441,Raven.Database.Server.HttpServer,Debug,Request # 758: POST    -     1 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:50:32.7451,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:32.7711,Raven.Database.Server.HttpServer,Warn,Error on request,"Raven.Abstractions.Exceptions.ConcurrencyException: PUT attempted on document 'agent/DEVPC12' using a non current etag
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.EnsureDocumentEtagMatch(String key, Nullable`1 etag, String method) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Util.cs:line 44
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.AddDocument(String key, Nullable`1 etag, RavenJObject data, RavenJObject metadata) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Documents.cs:line 283
   at Raven.Database.DocumentDatabase.<>c__DisplayClass37.<Put>b__30(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 473
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 330
   at Raven.Database.DocumentDatabase.Put(String key, Nullable`1 etag, RavenJObject document, RavenJObject metadata, TransactionInformation transactionInformation) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 461
   at Raven.Database.Extensions.CommandExtensions.Execute(ICommandData self, DocumentDatabase database) in c:\Builds\RavenDB-Stable\Raven.Database\Extensions\CommandExtensions.cs:line 25
   at Raven.Database.DocumentDatabase.<>c__DisplayClassca.<Batch>b__c6(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1178
   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 376
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 337
   at Raven.Database.DocumentDatabase.Batch(IEnumerable`1 commands) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1208
   at Raven.Database.Server.Responders.DocumentBatch.Batch(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 94
   at Raven.Database.Server.Responders.DocumentBatch.Respond(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 38
   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 548
   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 315"
2012-05-31 13:50:32.7711,Raven.Database.Server.HttpServer,Debug,Request # 759: POST    -     1 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:50:32.7711,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:32.7981,Raven.Database.Server.HttpServer,Warn,Error on request,"Raven.Abstractions.Exceptions.ConcurrencyException: PUT attempted on document 'agent/DEVPC12' using a non current etag
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.EnsureDocumentEtagMatch(String key, Nullable`1 etag, String method) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Util.cs:line 44
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.AddDocument(String key, Nullable`1 etag, RavenJObject data, RavenJObject metadata) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Documents.cs:line 283
   at Raven.Database.DocumentDatabase.<>c__DisplayClass37.<Put>b__30(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 473
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 330
   at Raven.Database.DocumentDatabase.Put(String key, Nullable`1 etag, RavenJObject document, RavenJObject metadata, TransactionInformation transactionInformation) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 461
   at Raven.Database.Extensions.CommandExtensions.Execute(ICommandData self, DocumentDatabase database) in c:\Builds\RavenDB-Stable\Raven.Database\Extensions\CommandExtensions.cs:line 25
   at Raven.Database.DocumentDatabase.<>c__DisplayClassca.<Batch>b__c6(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1178
   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 376
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 337
   at Raven.Database.DocumentDatabase.Batch(IEnumerable`1 commands) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1208
   at Raven.Database.Server.Responders.DocumentBatch.Batch(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 94
   at Raven.Database.Server.Responders.DocumentBatch.Respond(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 38
   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 548
   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 315"
2012-05-31 13:50:32.7981,Raven.Database.Server.HttpServer,Debug,Request # 760: POST    -     1 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:50:32.7981,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:32.9161,Raven.Database.Server.HttpServer,Warn,Error on request,"Raven.Abstractions.Exceptions.ConcurrencyException: PUT attempted on document 'agent/DEVPC12' using a non current etag
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.EnsureDocumentEtagMatch(String key, Nullable`1 etag, String method) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Util.cs:line 44
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.AddDocument(String key, Nullable`1 etag, RavenJObject data, RavenJObject metadata) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Documents.cs:line 283
   at Raven.Database.DocumentDatabase.<>c__DisplayClass37.<Put>b__30(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 473
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 330
   at Raven.Database.DocumentDatabase.Put(String key, Nullable`1 etag, RavenJObject document, RavenJObject metadata, TransactionInformation transactionInformation) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 461
   at Raven.Database.Extensions.CommandExtensions.Execute(ICommandData self, DocumentDatabase database) in c:\Builds\RavenDB-Stable\Raven.Database\Extensions\CommandExtensions.cs:line 25
   at Raven.Database.DocumentDatabase.<>c__DisplayClassca.<Batch>b__c6(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1178
   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 376
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 337
   at Raven.Database.DocumentDatabase.Batch(IEnumerable`1 commands) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1208
   at Raven.Database.Server.Responders.DocumentBatch.Batch(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 94
   at Raven.Database.Server.Responders.DocumentBatch.Respond(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 38
   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 548
   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 315"
2012-05-31 13:50:32.9161,Raven.Database.Server.HttpServer,Debug,Request # 761: POST    -     5 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:50:32.9161,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:32.9161,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 234, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:50:32.9161,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/AgentRecords for all documents,
2012-05-31 13:50:32.9161,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/AgentRecords for all documents,
2012-05-31 13:50:32.9161,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test1' was found,
2012-05-31 13:50:32.9161,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test1' was found,
2012-05-31 13:50:32.9161,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test3' was found,
2012-05-31 13:50:32.9161,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test3' was found,
2012-05-31 13:50:32.9161,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/devpc12' was found,
2012-05-31 13:50:32.9161,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/devpc12' was found,
2012-05-31 13:50:32.9161,Raven.Database.Server.HttpServer,Debug,Request # 762: GET     -   381 ms - <default>  - 200 - /indexes/dynamic/AgentRecords?query=&start=0&pageSize=128&aggregation=None,
2012-05-31 13:50:32.9161,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 379 ms
	Index: Temp/AgentRecords
	Results: 3 returned out of 3 total.
",
2012-05-31 13:50:32.9161,Raven.Database.Server.HttpServer,Debug,Request # 763: GET     -   389 ms - <default>  - 200 - /indexes/dynamic/AgentRecords?query=&start=0&pageSize=128&aggregation=None,
2012-05-31 13:50:32.9461,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 387 ms
	Index: Temp/AgentRecords
	Results: 3 returned out of 3 total.
",
2012-05-31 13:50:32.9651,Raven.Database.Server.HttpServer,Warn,Error on request,"Raven.Abstractions.Exceptions.ConcurrencyException: PUT attempted on document 'agent/DEVPC12' using a non current etag
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.EnsureDocumentEtagMatch(String key, Nullable`1 etag, String method) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Util.cs:line 44
   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.AddDocument(String key, Nullable`1 etag, RavenJObject data, RavenJObject metadata) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\StorageActions\Documents.cs:line 283
   at Raven.Database.DocumentDatabase.<>c__DisplayClass37.<Put>b__30(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 473
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 330
   at Raven.Database.DocumentDatabase.Put(String key, Nullable`1 etag, RavenJObject document, RavenJObject metadata, TransactionInformation transactionInformation) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 461
   at Raven.Database.Extensions.CommandExtensions.Execute(ICommandData self, DocumentDatabase database) in c:\Builds\RavenDB-Stable\Raven.Database\Extensions\CommandExtensions.cs:line 25
   at Raven.Database.DocumentDatabase.<>c__DisplayClassca.<Batch>b__c6(IStorageActionsAccessor actions) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1178
   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 376
   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action) in c:\Builds\RavenDB-Stable\Raven.Storage.Esent\TransactionalStorage.cs:line 337
   at Raven.Database.DocumentDatabase.Batch(IEnumerable`1 commands) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 1208
   at Raven.Database.Server.Responders.DocumentBatch.Batch(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 94
   at Raven.Database.Server.Responders.DocumentBatch.Respond(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\DocumentBatch.cs:line 38
   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 548
   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 315"
2012-05-31 13:50:32.9651,Raven.Database.Server.HttpServer,Debug,Request # 764: POST    -     1 ms - <default>  - 409 - /bulk_docs,
2012-05-31 13:50:32.9651,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:32.9651,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 235 because: WORK BY IndexingExecuter,
2012-05-31 13:50:32.9651,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 235, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:50:32.9651,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 235, for: IndexingExecuter, will wait for additional work",
2012-05-31 13:50:35.4704,Raven.Database.Server.HttpServer,Debug,Request # 765: GET     -    32 ms - <default>  - 200 - /stats?noCache=818748794,
2012-05-31 13:50:37.3966,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:37.3966,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:37.3966,Raven.Database.Server.HttpServer,Debug,Request # 766: GET     -     0 ms - <default>  - 200 - /docs/agent/DEVPC12,
2012-05-31 13:50:37.3966,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:37.3966,Raven.Database.Server.HttpServer,Debug,Request # 767: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:50:37.4316,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'agent/DEVPC12', update: True, ",
2012-05-31 13:50:37.4316,Raven.Database.DocumentDatabase,Debug,Put document agent/DEVPC12 with etag 00000000-0000-0300-0000-000000000074,
2012-05-31 13:50:37.4316,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 236 because: PUT agent/DEVPC12,
2012-05-31 13:50:37.4316,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0017392,
2012-05-31 13:50:37.4316,Raven.Database.Server.HttpServer,Debug,Request # 768: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-05-31 13:50:37.4316,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-000000000073,
2012-05-31 13:50:37.4316,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 236, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:50:37.4316,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-05-31 13:50:37.4316,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/AgentRecords, LastIndexedEtag: 00000000-0000-0300-0000-000000000073",
2012-05-31 13:50:37.4316,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/AgentRecords. (agent/DEVPC12),
2012-05-31 13:50:37.4316,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/DEVPC12 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/devpc12
",
2012-05-31 13:50:37.4316,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:37.4316,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:50:37.4316,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 237 because: WORK BY IndexingExecuter,
2012-05-31 13:50:37.4316,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 237, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:50:37.4316,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 237, for: IndexingExecuter, will wait for additional work",
2012-05-31 13:50:38.0246,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:38.0246,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:38.0246,Raven.Database.Server.HttpServer,Debug,Request # 769: GET     -     0 ms - <default>  - 200 - /docs/agent/DEVPC12,
2012-05-31 13:50:38.0346,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:38.0346,Raven.Database.Server.HttpServer,Debug,Request # 770: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:50:38.0626,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'agent/DEVPC12', update: True, ",
2012-05-31 13:50:38.0626,Raven.Database.DocumentDatabase,Debug,Put document agent/DEVPC12 with etag 00000000-0000-0300-0000-000000000075,
2012-05-31 13:50:38.1086,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 238 because: PUT agent/DEVPC12,
2012-05-31 13:50:38.1086,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0462632,
2012-05-31 13:50:38.1086,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 238, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:50:38.1086,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-000000000074,
2012-05-31 13:50:38.1086,Raven.Database.Server.HttpServer,Debug,Request # 771: POST    -    47 ms - <default>  - 200 - /bulk_docs,
2012-05-31 13:50:38.1086,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-05-31 13:50:38.1086,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/AgentRecords, LastIndexedEtag: 00000000-0000-0300-0000-000000000074",
2012-05-31 13:50:38.1086,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/AgentRecords. (agent/DEVPC12),
2012-05-31 13:50:38.1086,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/DEVPC12 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/devpc12
",
2012-05-31 13:50:38.1086,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:38.1086,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:50:38.1126,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 239 because: WORK BY IndexingExecuter,
2012-05-31 13:50:38.1126,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 239, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:50:38.1126,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 239, for: IndexingExecuter, will wait for additional work",
2012-05-31 13:50:38.5667,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/AgentRecords for all documents,
2012-05-31 13:50:38.5667,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test1' was found,
2012-05-31 13:50:38.5667,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test3' was found,
2012-05-31 13:50:38.5667,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/devpc12' was found,
2012-05-31 13:50:38.5667,Raven.Database.Server.HttpServer,Debug,Request # 772: GET     -     5 ms - <default>  - 200 - /indexes/dynamic/AgentRecords?query=&start=0&pageSize=128&aggregation=None,
2012-05-31 13:50:38.5667,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 4 ms
	Index: Temp/AgentRecords
	Results: 3 returned out of 3 total.
",
2012-05-31 13:50:42.7281,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:42.7281,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:42.7291,Raven.Database.Server.HttpServer,Debug,Request # 773: GET     -     0 ms - <default>  - 200 - /docs/agent/DEVPC12,
2012-05-31 13:50:42.7291,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/DEVPC12' was found,
2012-05-31 13:50:42.7291,Raven.Database.Server.HttpServer,Debug,Request # 774: GET     -     0 ms - <default>  - 304 - /docs/agent/DEVPC12,
2012-05-31 13:50:42.7611,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'agent/DEVPC12', update: True, ",
2012-05-31 13:50:42.7611,Raven.Database.DocumentDatabase,Debug,Put document agent/DEVPC12 with etag 00000000-0000-0300-0000-000000000076,
2012-05-31 13:50:42.7611,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 240 because: PUT agent/DEVPC12,
2012-05-31 13:50:42.7611,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0009528,
2012-05-31 13:50:42.7611,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-000000000075,
2012-05-31 13:50:42.7611,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 240, for: ReducingExecuter, will wait for additional work",
2012-05-31 13:50:42.7611,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-05-31 13:50:42.7611,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/AgentRecords, LastIndexedEtag: 00000000-0000-0300-0000-000000000075",
2012-05-31 13:50:42.7611,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/AgentRecords. (agent/DEVPC12),
2012-05-31 13:50:42.7611,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/DEVPC12 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/devpc12
",
2012-05-31 13:50:42.7611,Raven.Database.Server.HttpServer,Debug,Request # 775: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2012-05-31 13:50:42.7611,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 13:50:42.7611,Raven.Database.Server.HttpServer,Debug,"	PUT agent/DEVPC12
",
2012-05-31 13:50:42.7611,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 241 because: WORK BY IndexingExecuter,
2012-05-31 13:50:42.7611,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 241, for: IndexingExecuter, will wait for additional work",
